880	2369
881	2150
882	967
883	5229
884	6655
885	2256
886	7412
887	5217
888	3759
889	4669
890	8020
891	6389
892	643
893	6741
894	10484
895	5172
896	1565
897	11841
898	100
899	2116
900	1951
901	6045
902	3726
903	2680
904	5143
905	432
906	8453
907	854
908	852
909	10537
910	624
911	1668
912	20057
913	8789
914	1547
915	3523
916	1981
917	243
918	2072
919	4868
920	2920
921	10020
922	6991
923	4804
924	10948
925	6541
926	45
927	4569
928	4444
929	6987
930	1155
931	2869
932	12058
933	6617
934	1782
935	245
936	8475
937	5541
938	3594
939	7401
940	2170
941	5528
942	7120
943	3207
944	10325
945	194
946	8150
947	4772
948	10036
949	1576
950	248
951	2904
952	6103
953	658
954	3886
955	367
956	5656
957	20011
958	7923
959	916
960	3809
961	2031
962	4504
963	4367
964	1101
965	2125
966	1608
967	7075
968	2789
969	5816
970	4141
971	2604
972	3867
973	8751
974	3088
975	7101
976	8268
977	2055
978	1433
979	8498
980	8220
981	1880
982	3870
983	3590
984	1499
985	895
986	2394
987	2664
988	4665
989	134
990	6651
991	2849
992	914
993	6491
994	3261
995	5263
996	159
997	3025
998	6807
999	7648
1000	6024
1001	5818
1002	7355
1003	5465
1004	4416
1005	8303
1006	4022
1007	3466
1008	128
1009	1806
1010	450
1011	1052
1012	2308
1013	2950
1014	3426
1015	6013
1016	12762
1017	6358
1018	3095
1019	424
1020	2606
1021	8886
1022	2779
1023	4592
1024	6633
1025	53
1026	4499
1027	2365
1028	7345
1029	2458
1030	20025
1031	4281
1032	2421
1033	5466
1034	11017
1035	12283
1036	3334
1037	3670
1038	12488
1039	10056
1040	8262
1041	5118
1042	192
1043	7710
1044	7798
1045	10017
1046	135
1047	1670
1048	2707
1049	4624
1050	8737
1051	6916
1052	8535
1053	6630
1054	7328
1055	633
1056	11103
1057	6576
1058	2584
1059	1417
1060	8225
1061	20014
1062	5565
1063	4098
1064	1538
1065	6796
1066	7130
1067	5249
1068	4715
1069	8644
1070	7758
1071	10115
1072	3396
1073	10651
1074	3395
1075	12018
1076	5866
1077	5377
1078	11340
1079	7538
1080	2109
1081	12409
1082	5009
1083	10885
1084	6207
1085	4842
1086	1697
1087	5521
1088	4973
1089	12168
1090	4983
1091	7154
1092	627
1093	6709
1094	11181
1095	3438
1096	3381
1097	1258
1098	1558
1099	3032
1100	3274
1101	3983
1102	8557
1103	6084
1104	4145
1105	7402
1106	5692
1107	2457
1108	1909
1109	817
1110	2301
1111	4948
1112	3442
1113	1443
1114	202
1115	6299
1116	4032
1117	872
1118	6065
1119	7811
1120	7532
1121	3254
1122	1388
1123	6843
1124	2271
1125	7934
1126	2640
1127	199
1128	6742
1129	5606
1130	5141
1131	1036
1132	11073
1133	3331
1134	1610
1135	8235
1136	3572
1137	4472
1138	7596
1139	1716
1140	1108
1141	5758
1142	1497
1143	2098
1144	5979
1145	4696
1146	2758
1147	7105
1148	217
1149	3849
1150	7122
1151	1044
1152	5882
1153	5493
1154	10785
1155	3892
1156	4319
1157	2483
1158	3016
1159	2996
1160	8080
1161	3789
1162	981
1163	6568
1164	2273
1165	1824
1166	1978
1167	102
1168	7006
1169	4382
1170	2846
1171	284
1172	3155
1173	12930
1174	8467
1175	3696
1176	4515
1177	10272
1178	329
1179	6482
1180	12558
1181	5142
1182	4273
1183	1657
1184	3782
1185	3084
1186	1510
1187	11702
1188	6449
1189	1884
1190	6851
1191	3218
1192	7543
1193	2590
1194	170
1195	3825
1196	20021
1197	7208
1198	3566
1199	4825
1200	10083
1201	35
1202	4775
1203	2774
1204	5736
1205	6027
1206	1174
1207	2554
1208	5644
1209	8060
1210	4214
1211	3271
1212	1287
1213	12503
1214	3355
1215	7311
1216	8700
1217	7801
1218	6811
1219	3056
1220	5949
1221	10315
1222	8242
1223	6020
1224	7276
1225	20056
1226	3722
1227	4535
1228	4563
1229	4120
1230	8594
1231	3708
1232	10477
1233	83
1234	6929
1235	2097
1236	1829
1237	6472
1238	8628
1239	6458
1240	8323
1241	551
1242	7481
1243	5722
1244	1780
1245	5353
1246	8083
1247	11141
1248	3984
1249	6735
1250	3541
1251	3576
1252	6240
1253	173
1254	12329
1255	8592
1256	1914
1257	657
1258	11533
1259	937
1260	3664
1261	6442
1262	10728
1263	6291
1264	6012
1265	7180
1266	693
1267	848
1268	2322
1269	7938
1270	6121
1271	5290
1272	2892
1273	2438
1274	1536
1275	6430
1276	3487
1277	1410
1278	1982
1279	3172
1280	4902
1281	462
1282	5372
1283	4895
1284	4243
1285	4397
1286	1961
1287	7124
1288	7063
1289	4135
1290	7976
1291	3996
1292	2172
1293	5329
1294	5182
1295	2416
1296	3837
1297	6323
1298	12210
1299	20026
1300	10194
1301	5948
1302	111
1303	952
1304	626
1305	4228
1306	8718
1307	8928
1308	3198
1309	7927
1310	1920
1311	6023
1312	181
1313	847
1314	10050
1315	3791
1316	2634
1317	10289
1318	12610
1319	790
1320	1559
1321	273
1322	2259
1323	222
1324	5391
1325	7255
1326	536
1327	4023
1328	614
1329	1902
1330	5566
1331	11808
1332	763
1333	3030
1334	12876
1335	8530
1336	2569
1337	1464
1338	6646
1339	10639
1340	3291
1341	6221
1342	8971
1343	7826
1344	3377
1345	12201
1346	12098
1347	10623
1348	3963
1349	2216
1350	3904
1351	1220
1352	5052
1353	2715
1354	2212
1355	1195
1356	7143
1357	2790
1358	2533
1359	5194
1360	8191
1361	5207
1362	10283
1363	1498
1364	3282
1365	5534
1366	4586
1367	2439
1368	3815
1369	1005
1370	1898
1371	8915
1372	1083
1373	853
1374	2683
1375	4307
1376	11985
1377	6778
1378	2612
1379	1770
1380	12614
1381	8824
1382	1179
1383	20027
1384	1828
1385	235
1386	4783
1387	3807
1388	2345
1389	5205
1390	1664
1391	1930
1392	3420
1393	6208
1394	267
1395	6369
1396	4646
1397	8471
1398	2314
1399	926
1400	4264
1401	2557
1402	10389
1403	6462
1404	7406
1405	2346
1406	6787
1407	3686
1408	3287
1409	3332
1410	1862
1411	1436
1412	256
1413	4625
1414	4835
1415	8507
1416	151
1417	1791
1418	1447
1419	6932
1420	12711
1421	8296
1422	11
1423	5174
1424	4384
1425	7119
1426	6570
1427	898
1428	1281
1429	2042
1430	8746
1431	7578
1432	10064
1433	11807
1434	4725
1435	70
1436	6096
1437	2586
1438	1809
1439	2651
1440	7988
1441	6456
1442	405
1443	4088
1444	1435
1445	1838
1446	6965
1447	4071
1448	12511
1449	8155
1450	4748
1451	1925
1452	4194
1453	7534
1454	104
1455	8957
1456	7663
1457	4969
1458	4854
1459	8767
1460	7707
1461	5967
1462	8489
1463	1363
1464	564
1465	3033
1466	1567
1467	119
1468	4056
1469	6828
1470	7235
1471	6964
1472	8660
1473	6842
1474	1895
1475	7309
1476	8370
1477	3685
1478	4491
1479	4557
1480	20028
1481	6920
1482	522
1483	6542
1484	7865
1485	6556
1486	7996
1487	4138
1488	4439
1489	1667
1490	2040
1491	2704
1492	8684
1493	4843
1494	2320
1495	652
1496	2623
1497	7293
1498	8031
1499	6722
1500	3206
1501	7278
1502	5233
1503	1580
1504	1412
1505	2878
1506	2859
1507	12082
1508	8883
1509	2910
1510	12774
1511	1675
1512	5458
1513	8898
1514	4873
1515	1929
1516	6479
1517	3611
1518	5213
1519	5597
1520	1781
1521	2696
1522	3290
1523	1896
1524	20004
1525	6801
1526	331
1527	3311
1528	1164
1529	8984
1530	961
1531	6216
1532	3483
1533	2404
1534	6989
1535	10199
1536	5287
1537	1371
1538	4487
1539	20013
1540	4111
1541	8790
1542	12094
1543	1477
1544	3315
1545	1140
1546	121
1547	5474
1548	839
1549	95
1550	7808
1551	5572
1552	2723
1553	10081
1554	5615
1555	6637
1556	2193
1557	512
1558	1685
1559	6210
1560	5317
1561	12392
1562	5201
1563	7810
1564	3390
1565	6446
1566	7689
1567	7347
1568	221
1569	152
1570	5976
1571	1362
1572	1020
1573	12079
1574	3011
1575	180
1576	6777
1577	6196
1578	2081
1579	10799
1580	8146
1581	2179
1582	777
1583	7113
1584	8036
1585	1434
1586	4682
1587	435
1588	4441
1589	2641
1590	7066
1591	1392
1592	2562
1593	500
1594	8237
1595	6835
1596	5599
1597	2870
1598	10075
1599	465
1600	4694
1601	7437
1602	6921
1603	11716
1604	8620
1605	7685
1606	7613
1607	1756
1608	5912
1609	5930
1610	236
1611	1111
1612	4851
1613	3880
1614	1276
1615	312
1616	8837
1617	4568
1618	3554
1619	815
1620	3148
1621	10204
1622	5993
1623	842
1624	6237
1625	4038
1626	7115
1627	2181
1628	2515
1629	4859
1630	5371
1631	3273
1632	11146
1633	833
1634	8589
1635	6437
1636	4408
1637	5328
1638	4686
1639	1368
1640	12390
1641	1738
1642	5858
1643	11947
1644	6394
1645	1204
1646	8138
1647	3457
1648	8962
1649	4481
1650	5471
1651	3877
1652	12794
1653	3564
1654	109
1655	553
1656	6464
1657	2626
1658	10913
1659	12291
1660	1932
1661	3212
1662	5840
1663	3491
1664	4891
1665	5485
1666	3142
1667	1105
1668	4063
1669	1425
1670	5228
1671	11162
1672	3839
1673	4130
1674	8722
1675	5318
1676	3119
1677	1156
1678	1
1679	4627
1680	5358
1681	6396
1682	4490
1683	1130
1684	4537
1685	8271
1686	10707
1687	6754
1688	392
1689	5170
1690	7611
1691	10101
1692	7507
1693	7123
1694	20
1695	12279
1696	4118
1697	39
1698	5988
1699	1979
1700	2148
1701	2690
1702	11647
1703	4740
1704	1264
1705	7804
1706	3764
1707	884
1708	409
1709	6939
1710	10306
1711	8645
1712	10285
1713	20022
1714	7775
1715	7977
1716	59
1717	8882
1718	745
1719	639
1720	6548
1721	7241
1722	11991
1723	10211
1724	7444
1725	7793
1726	3463
1727	1218
1728	11880
1729	12759
1730	5075
1731	2821
1732	8755
1733	6143
1734	1102
1735	1291
1736	7937
1737	525
1738	11783
1739	20019
1740	2024
1741	1320
1742	1725
1743	1125
1744	10007
1745	1137
1746	8454
1747	7802
1748	10526
1749	2830
1750	2128
1751	20023
1752	1243
1753	8858
1754	876
1755	5766
1756	10443
1757	4086
1758	7318
1759	7772
1760	1047
1761	117
1762	6448
1763	855
1764	5805
1765	3908
1766	8579
1767	5015
1768	750
1769	11612
1770	2956
1771	5863
1772	1153
1773	946
1774	20033
1775	12737
1776	3039
1777	6174
1778	3080
1779	12601
1780	1893
1781	6952
1782	4311
1783	2691
1784	574
1785	2564
1786	2401
1787	8647
1788	7998
1789	4739
1790	1289
1791	4978
1792	2614
1793	8829
1794	6006
1795	5000
1796	5992
1797	2841
1798	1521
1799	1329
1800	3651
1801	7333
1802	1453
1803	1131
1804	6992
1805	4945
1806	2632
1807	10446
1808	1361
1809	381
1810	10473
1811	359
1812	4952
1813	993
1814	7150
1815	7519
1816	6815
1817	5900
1818	12020
1819	10429
1820	8017
1821	3117
1822	1224
1823	8139
1824	797
1825	6667
1826	6316
1827	5211
1828	2012
1829	10006
1830	4125
1831	2255
1832	123
1833	1090
1834	4966
1835	6147
1836	609
1837	1677
1838	5351
1839	7659
1840	3165
1841	8244
1842	5956
1843	1330
1844	5216
1845	12529
1846	1900
1847	4866
1848	1984
1849	3514
1850	7837
1851	2407
1852	3234
1853	12235
1854	11456
1855	3587
1856	5406
1857	1540
1858	6740
1859	963
1860	3519
1861	2090
1862	7599
1863	11570
1864	5076
1865	6928
1866	328
1867	7141
1868	542
1869	133
1870	10070
1871	7450
1872	1622
1873	6055
1874	2240
1875	20015
1876	6418
1877	2265
1878	7930
1879	2659
1880	3378
1881	1437
1882	997
1883	4921
1884	6514
1885	3660
1886	5614
1887	2403
1888	11210
1889	8205
1890	8198
1891	20041
1892	3943
1893	5560
1894	11022
1895	5332
1896	1841
1897	2787
1898	2146
1899	4127
1900	3762
1901	6508
1902	7249
1903	2967
1904	2930
1905	5477
1906	4977
1907	4208
1908	311
1909	8807
1910	4555
1911	727
1912	5739
1913	8612
1914	4883
1915	8381
1916	2825
1917	821
1918	6880
1919	20012
1920	10761
1921	1789
1922	10044
1923	1992
1924	8099
1925	2494
1926	2493
1927	1506
1928	1807
1929	4165
1930	5522
1931	5734
1932	1147
1933	5826
1934	20020
1935	3948
1936	7498
1937	814
1938	4166
1939	11859
1940	2015
1941	2740
1942	7574
1943	6195
1944	8224
1945	5427
1946	995
1947	6181
1948	3288
1949	2121
1950	7651
1951	238
1952	2759
1953	3343
1954	7959
1955	7928
1956	7224
1957	7020
1958	4035
1959	227
1960	8022
1961	2018
1962	1852
1963	5479
1964	3112
1965	2622
1966	7012
1967	6368
1968	7137
1969	4077
1970	10110
1971	7074
1972	1973
1973	11996
1974	1350
1975	8472
1976	5915
1977	11278
1978	4425
1979	690
1980	4689
1981	2376
1982	1987
1983	2249
1984	7377
1985	5441
1986	2894
1987	2816
1988	8519
1989	5306
1990	3858
1991	4508
1992	3441
1993	11812
1994	3681
1995	4639
1996	2449
1997	6904
1998	3270
1999	2997
2000	2110
2001	535
2002	6517
2003	5516
2004	4188
2005	8998
2006	232
2007	8231
2008	8267
2009	12776
2010	8766
2011	8097
2012	1927
2013	80
2014	2350
2015	7819
2016	7307
2017	163
2018	10905
2019	2078
2020	7771
2021	8562
2022	4521
2023	1231
2024	6642
2025	3754
2026	8120
2027	2226
2028	10497
2029	11813
2030	1468
2031	677
2032	12245
2033	7158
2034	10158
2035	12770
2036	12730
2037	2291
2038	5730
2039	10860
2040	4776
2041	6269
2042	5929
2043	4288
2044	20024
2045	10216
2046	12892
2047	3151
2048	8950
2049	3902
2050	5740
2051	3527
2052	200
2053	7833
2054	7730
2055	6574
2056	2153
2057	11794
2058	8023
2059	1349
2060	4660
2061	12931
2062	7092
2063	12634
2064	1609
2065	2188
2066	143
2067	6930
2068	2428
2069	2192
2070	1251
2071	5343
2072	10693
2073	4992
2074	4794
2075	4913
2076	1014
2077	6743
2078	4488
2079	4134
2080	7858
2081	5187
2082	8545
2083	8223
2084	233
2085	6902
2086	1023
2087	6043
2088	7878
2089	667
2090	8053
2091	3129
2092	3323
2093	3798
2094	7524
2095	2183
2096	1025
2097	1950
2098	2103
2099	1563
2100	1408
2101	8049
2102	6890
2103	939
2104	12500
2105	8947
2106	6830
2107	8234
2108	6400
2109	2419
2110	2769
2111	7745
2112	7749
2113	7796
2114	5283
2115	7073
2116	4766
2117	11425
2118	10731
2119	7133
2120	5006
2121	6675
2122	7313
2123	5269
2124	2957
2125	7043
2126	7587
2127	3004
2128	7417
2129	5325
2130	8973
2131	3581
2132	1969
2133	8602
2134	150
2135	4303
2136	2748
2137	2270
2138	4190
2139	370
2140	3216
2141	1995
2142	5962
2143	7028
2144	6497
2145	7380
2146	6685
2147	3783
2148	2299
2149	11107
2150	6910
2151	2011
2152	4477
2153	10122
2154	4518
2155	5357
2156	8468
2157	5554
2158	10103
2159	388
2160	6669
2161	4599
2162	20038
2163	2187
2164	5253
2165	1854
2166	12588
2167	6820
2168	5848
2169	11914
2170	2312
2171	7082
2172	6268
2173	2281
2174	4927
2175	3543
2176	3797
2177	5423
2178	12901
2179	8437
2180	6790
2181	155
2182	8091
2183	8627
2184	10336
2185	8451
2186	4470
2187	7010
2188	20035
2189	6629
2190	2044
2191	4332
2192	4030
2193	5893
2194	7907
2195	491
2196	6879
2197	8791
2198	5108
2199	12580
2200	4911
2201	4984
2202	6034
2203	2919
2204	7875
2205	10867
2206	517
2207	3955
2208	4695
2209	2143
2210	8564
2211	10644
2212	116
2213	3126
2214	3486
2215	7675
2216	6280
2217	46
2218	4104
2219	6370
2220	6278
2221	3068
2222	2021
2223	5821
2224	5672
2225	3246
2226	7213
2227	7971
2228	1741
2229	5590
2230	5705
2231	10154
2232	8051
2233	897
2234	1393
2235	7590
2236	4007
2237	10550
2238	7487
2239	2197
2240	1849
2241	8003
2242	2530
2243	4861
2244	8013
2245	3710
2246	11133
2247	2858
2248	2202
2249	1440
2250	4816
2251	1211
2252	1940
2253	1687
2254	12268
2255	3211
2256	8252
2257	8566
2258	904
2259	2138
2260	714
2261	2454
2262	1223
2263	6552
2264	4024
2265	7725
2266	7486
2267	882
2268	3180
2269	2693
2270	7719
2271	334
2272	1114
2273	4013
2274	12864
2275	20017
2276	4519
2277	8970
2278	8630
2279	10312
2280	20049
2281	20039
2282	7799
2283	2970
2284	4779
2285	2573
2286	213
2287	5224
2288	4037
2289	3347
2290	4317
2291	7569
2292	2437
2293	8424
2294	3493
2295	2054
2296	5675
2297	1379
2298	7850
2299	8966
2300	12441
2301	5093
2302	6486
2303	5832
2304	2803
2305	20050
2306	13
2307	2245
2308	7642
2309	6030
2310	10264
2311	5054
2312	8383
2313	7046
2314	6233
2315	2385
2316	7132
2317	11206
2318	1629
2319	1853
2320	1364
2321	5849
2322	5752
2323	3115
2324	5643
2325	4826
2326	65
2327	10660
2328	8113
2329	1115
2330	3460
2331	1737
2332	825
2333	3266
2334	6572
2335	10875
2336	5056
2337	2832
2338	6972
2339	1476
2340	189
2341	3555
2342	7094
2343	838
2344	1466
2345	7376
2346	6264
2347	265
2348	20010
2349	1091
2350	6336
2351	7533
2352	3755
2353	3204
2354	5751
2355	2835
2356	2105
2357	1496
2358	486
2359	5575
2360	6561
2361	499
2362	6612
2363	6122
2364	4479
2365	972
2366	12805
2367	5459
2368	949
2369	5072
2370	8517
2371	12693
2372	1784
2373	606
2374	4378
2375	10762
2376	8133
2377	2561
2378	1660
2379	3626
2380	3083
2381	694
2382	3749
2383	5338
2384	6631
2385	3301
2386	11524
2387	6355
2388	11140
2389	10051
2390	4976
2391	6995
2392	2186
2393	5548
2394	5628
2395	1616
2396	8067
2397	1761
2398	8462
2399	5069
2400	1613
2401	5737
2402	1319
2403	3718
2404	3265
2405	3124
2406	7585
2407	1936
2408	5617
2409	558
2410	1832
2411	2025
2412	3245
2413	10225
2414	10614
2415	10027
2416	6948
2417	8643
2418	1570
2419	475
2420	10294
2421	513
2422	5655
2423	1926
2424	544
2425	10267
2426	105
2427	446
2428	2732
2429	438
2430	5875
2431	1632
2432	7814
2433	196
2434	1259
2435	1300
2436	5085
2437	3464
2438	1939
2439	2981
2440	2398
2441	10399
2442	2003
2443	2627
2444	20040
2445	2290
2446	4613
2447	322
2448	4643
2449	8168
2450	4708
2451	3484
2452	299
2453	333
2454	1922
2455	2882
2456	7232
2457	11855
2458	1039
2459	2440
2460	1271
2461	2914
2462	4299
2463	7572
2464	5727
2465	7876
2466	7388
2467	58
2468	11628
2469	12602
2470	20047
2471	2389
2472	2839
2473	3376
2474	4915
2475	8757
2476	6108
2477	3305
2478	2205
2479	4751
2480	12262
2481	10193
2482	645
2483	5726
2484	7215
2485	490
2486	7299
2487	34
2488	4284
2489	1317
2490	2184
2491	11179
2492	5662
2493	1029
2494	10079
2495	11871
2496	8881
2497	11030
2498	2552
2499	11734
2500	7107
2501	2806
2502	5619
2503	4173
2504	2852
2505	8493
2506	4712
2507	10950
2508	5557
2509	10352
2510	4782
2511	2278
2512	3617
2513	6949
2514	125
2515	2332
2516	10341
2517	20054
2518	830
2519	6733
2520	99
2521	2052
2522	2242
2523	7517
2524	1296
2525	1337
2526	2410
2527	6187
2528	3111
2529	7909
2530	3324
2531	8683
2532	6657
2533	8839
2534	4711
2535	6827
2536	2845
2537	4301
2538	251
2539	3630
2540	1863
2541	5018
2542	174
2543	3631
2544	2209
2545	4674
2546	6319
